Record ID,Name,Email,Phone Number,Company Name,Company Domain Name,LinkedIn Company Page,Industry Category,Description,Revenue Category,Employee Size Category,Is Public,Street Address,City,State,Postal Code,Country,Time Zone,First Contact Date,Year Founded
2037484309,Suzanne Hilleary ,scottsf2020@gmail.com,6463616374,Musician's BASS,musiciansbass.com,https://www.linkedin.com/company/musiciansbass,Other,"Home Build Your EPK. Fast. Easy. Free. Digital tools to help you rock your music career. Sign up for our beta at Your EPK, or Electronic Press Kit, is an essential tool that presents vital info to industry insiders. Our software provides real time, i...",Medium,Micro,False,P.O. Box 7383,Santa Cruz,CA,95061,United States,America/Los_Angeles,2019-12-10,2017
2033333748,Unknown,unknown81@invalid.com,18008531438,Insightly,insight.ly,https://www.linkedin.com/company/insightly,Technology,"Insight.ly is a powerful customer relationship management platform designed for small businesses. Offering a range of features, including lead tracking, email marketing, and task management, Insight.ly enables businesses to better manage their sales pr...",Large,Medium,False,680 Folsom Street,San Francisco,CA,94107,United States,America/Los_Angeles,2019-05-16,2009
2033115401,Rachel Reed,rreed@graniterock.com,18317682062,Graniterock,graniterock.com,https://www.linkedin.com/company/graniterock,Real Estate and Development,"Graniterock provides quality construction products and services in an atmosphere of uncompromising honesty and integrity. Family owned mining, materials & construction company founded in 1900. Since 1900, Graniterock has provided the California constru...",Large,Large,False,50001 PO Box,Watsonville,CA,93955,United States,America/Los_Angeles,2019-05-16,1900
2005628178,Rachel Bailey ,dereckglover@gmail.com,17378671000,Oracle,oracle.com,https://www.linkedin.com/company/oracle,Technology,"Oracle offers a comprehensive and fully integrated stack of cloud applications and cloud platform services. The Oracle Cloud offers complete SaaS application suites for ERP, HCM and CX, plus best in class database Platform as a Service (PaaS) and Infra...",Large,Enterprise,True,2300 Oracle Way,Austin,TX,78741,United States,America/Chicago,2019-05-13,1977
1964484675,Adriana Frederick,afrederick@entravision.com,13104473870,Entravision Communications Corporation,entravision.com,https://www.linkedin.com/company/entravisioncommunications,Technology,"Entravision Communications is a diversified global media, marketing, and technology company that reaches and engages Latino consumers in the U.S. and other markets primarily including Mexico, Latin America, and Spain. Entravision Communications Corpora...",Large,Large,True,420 Lexington Ave,,,90404,United States,America/New_York,2019-05-10,1995
1962893993,Implementations Webinar,implementations.webinar@ringcentral.com,16504724100,RingCentral Inc,ringcentral.com,https://www.linkedin.com/company/ringcentral,Technology,"RingCentral is a leading provider of business cloud communications and contact center solutions. They offer a secure and reliable cloud-based unified communications solution that combines business phone, conferencing, video meetings, messaging, collabo...",Large,Enterprise,True,20 Davis Dr,Belmont,CA,94002,United States,America/Los_Angeles,2019-05-15,2003
1929112386,Devon Whalen,devon.whalen@whitehatsec.com,14083438300,"Synopsys, Inc.",whitehatsec.com,https://www.linkedin.com/company/whitehat-security,Technology,"WhiteHat Security is a company that provides web application security solutions to reduce risk, reduce cost, and accelerate the deployment of secure applications and web sites.",Large,Medium,False,3970 Freedom Cir,Santa Clara,CA,95054,United States,America/Los_Angeles,2019-05-07,2001
1894215103,Ben Holber,ben@yoderm.com,14085963376,Apostrophe Pharmacy LLC,apostrophe.com,https://www.linkedin.com/company/apostrophe,Healthcare,Apostrophe is a company that provides personalized acne treatments and skincare products. They connect customers with board-certified dermatologists who create custom prescription acne treatments. These treatments are delivered directly to the customer...,Large,Small,False,2269 Chestnut Street,,CA,94607,United States,America/Los_Angeles,2020-03-30,2012
1886689172,Alisa Smith ,polnaszek@gmail.com,8313759712,Community Foundation for Monterey County,cfmco.org,https://www.linkedin.com/company/community-foundation-for-monterey-county,Public and Government Services,"The Community Foundation for Monterey County (CFMC) inspires philanthropy and strengthens communities throughout Monterey County, connecting people who care with the causes that matter to them. Our vision is healthy, safe, vibrant communities throughou...",Medium,Small,False,2354 Garden Road,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,1945
1873930873,Janet Mcadams ,jsummers@white-summers.com,4156908750,White Summers,white-summers.com,https://www.linkedin.com/company/white-summers-caffee-&-james-llp,Finance and Legal,"White Summers is a leading Silicon Valley based law firm that serves as both legal advisors and business strategists to entrepreneurial management teams and investors. With offices around the world, they provide a one-stop shop for growing businesses g...",Large,Small,False,541 Jefferson Avenue,Redwood City,CA,94063,United States,America/Los_Angeles,2020-03-30,2011
1866494803,Michelle Leonard ,juli@sanbenitocountychamber.com,8316375315,San Benito County Chamber of Commerce,sanbenitocountychamber.com,https://www.linkedin.com/company/san-benito-county-chamber-of-commerce,Other,"The San Benito County Chamber of Commerce has been working with businesses, community leaders, and local government since 1921 to build a brighter future in San Benito County. They offer a range of services and resources for businesses, including econo...",Medium,Micro,False,243 6th Street,Hollister,CA,95023,United States,America/Los_Angeles,2019-04-29,1921
1859302973,Chris Locke,chris@lockecpa.com,,CAL Accounting,lockecpa.com,https://www.linkedin.com/company/cal-accounting,Education,"Full service Accounting Firm. Taxes, Payroll, Bookkeeping, CFO",Medium,Micro,False,98 Del Monte Avenue,Monterey,CA,93940,United States,America/Los_Angeles,2019-04-26,2009
1859223002,Charles Tung ,profshal@stanford.edu,6507232300,Stanford University,alumni.stanford.edu,https://www.linkedin.com/company/stanford-university,Education,"Stanford University, one of the world's leading teaching and research universities, is dedicated to finding solutions to big challenges and to preparing students for leadership in a complex world.",Large,Enterprise,False,450 Serra Mall,Stanford,CA,94305,United States,America/Los_Angeles,2020-01-31,1885
1859204305,Ken Walton,kwalton@acrisure.com,16165411260,Acrisure,acrisure.com,https://www.linkedin.com/company/acrisure,Finance and Legal,"Acrisure is an insurance brokerage company providing insurance services to medium and large sized commercial companies in the U.S. Midwest. Acrisure is a Fintech leader that operates the world’s fastest growing, top 10 insurance brokerage. The Company ...",Large,Enterprise,False,5664 Prairie Creek SE Dr,Caledonia,MI,49316,United States,America/Detroit,2020-03-30,2005
1859132546,Kim Morisaki,kim@dobusinessinmontana.com,4062577711,Montana West Economic Development,dobusinessinmontana.com,https://www.linkedin.com/company/montana-west-economic-development-corp-,Public and Government Services,"Montana West Economic Development is a private, non-profit organization that works in conjunction with Flathead County to promote economic diversity, job growth, and healthy businesses in the Flathead Valley/Glacier Park Region in Northwest Montana. Th...",Medium,Micro,False,44 2nd Avenue West,Kalispell,MT,59901,United States,America/Denver,2019-04-26,1997
1842123364,Alina from Focuster,alina@focuster-85e71deb4b5d.intercom-mail.com,19167476355,"Intercom, Inc.",focuster-85e71deb4b5d.intercom-mail.com,https://www.linkedin.com/company/intercom,Other,"We make customer messaging apps for sales, marketing, and support, connected on one platform. Our mission is to make business personal again.",Small,Large,False,55 2nd Street,San Francisco,CA,94105,United States,America/Los_Angeles,2019-04-24,2011
1841963992,Joe Mc Kinney ,mburgoyne@nado.org,2026247806,National Association of Development Organizations,nado.org,https://www.linkedin.com/company/national-assocation-of-development-organizations-nado-,Non-Profit,"The National Association of Development Organizations (NADO) is a national association that promotes regional development strategies, partnerships, and initiatives that strengthen economic competitiveness and quality of life within local communities ac...",Large,Small,False,400 North Capitol Street Northwest,Washington,DC,20001,United States,America/New_York,2019-10-28,1967
1840221118,Bradley Carlson,bradley_carlson@oxfordcorp.com,19785381600,Oxford Global Resources LLC,oxfordcorp.com,https://www.linkedin.com/company/oxford-global-resources,Business Services,Oxford Global Resources is a talent driven staffing and consulting company with more than 30 offices across North America and Europe. We provide you with the flexibility to scale your workforce in various ways and build a customized solution to meet yo...,Large,Large,False,100 Cummings Center,Beverly,MA,01915,United States,America/New_York,2019-04-24,1984
1830821915,Chris Miller,ctodd@prior.ly,18314807190,Launch Brigade,launchbrigade.com,https://www.linkedin.com/company/launch-brigade,Technology,"Launch Brigade is a Bay Area web design and development firm that builds mobile-friendly websites for Santa Cruz, San Jose, and the Bay Area. They offer affordable and highly professional web design services, including WordPress website design and deve...",Large,Micro,False,101 Cooper Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,2019-04-22,2012
1823541025,Gerard Mattimoe ,bobby@glastonburyinc.com,8315830880,Glastonbury,glastonburyinc.com,https://www.linkedin.com/company/glastonbury-inc,Hospitality and Travel,"Audio Visual / AV / Drive-in/ Temperature-Check COVID- 19 safeguards in place. The entire Glastonbury team and its partners value our health, the health of all staff, partners and clients. Glastonbury team members will share their tools of deployment, to help keep you safe. Safe meetings and events involve many areas of treatment, cleansing, safe …",Large,Medium,False,495 Elder Avenue,Sand City,CA,93955,United States,America/Los_Angeles,2019-04-18,1999
1821879122,Jay Kotra,jay.kotra@hilton.com,17038831000,Hilton Worldwide Holdings Inc.,hilton.com,https://www.linkedin.com/company/hilton,Hospitality and Travel,"Hilton is a global hospitality company with a portfolio of 19 world class brands comprising more than 7,100 properties and more than 1.1 million rooms, in 123 countries and territories. Hilton is dedicated to fulfilling its founding vision to fill the ...",Large,Corporate,True,7930 Jones Branch Drive,McLean,VA,22102,United States,America/New_York,2019-04-18,1919
1820484203,Bettye Saxon,bs3937@att.com,12108214105,AT&T Inc.,att.com,https://www.linkedin.com/company/at&t,Technology,"AT&T Inc. is a provider of communications and digital entertainment services in the United States and the world. The Company operates through four segments: Business Solutions, Entertainment Group, Consumer Mobility and International. The Company offer...",Large,Corporate,True,208 South Akard Street,Dallas,TX,75201,United States,America/Chicago,2020-03-30,1876
1820412637,Charles Pooler ,tbodem@sandcityca.org,,sandcityca.org,sandcityca.org,,Other,,Small,,False,,,CA,,United States,,2020-03-30,1876
1794484842,Khadija Hafiz ,ktabery@miis.edu,8316474123,Middlebury Institute,miis.edu,https://www.linkedin.com/company/miis,Education,Bienvenue sur la page officielle de l'Université Paris-Est Marne-la-Vallée / UPEM http://www.u-pem.fr,Large,Small,False,5 Boulevard Descartes,Champs-sur-Marne,,77420,France,Europe/Paris,2019-04-08,1955
1791938189,Focuster,hello@focuster.com,,Focuster,focuster.com,https://www.linkedin.com/company/focuster,Technology,Focuster is a web app that helps you manage your focus so you can make consistent progress on your most important goals. It automatically schedules your most important work in your calendar and follows up with you until you get it done. Focuster helps ...,Medium,Micro,False,,Bucharest,CA,,Romania,Europe/Bucharest,2019-04-06,1955
1791689471,John Mc Cormack,johnmccormackjr@montereybay.com,8316488111,Monterey Bay,montereybay.com,,Consumer Goods and Retail,"Monterey Bay is a company that specializes in providing high-quality seafood products. We offer a wide range of fresh and frozen seafood, including fish, shellfish, and crustaceans. Our products are sourced from sustainable fisheries and are carefully ...",Medium,Micro,False,712 Hawthorne St,Monterey,CA,93940,United States,America/Los_Angeles,2019-04-06,1929
1790136472,Greg Landry ,reports@constantcontact.com,17814728100,Constant Contact,constantcontact.com,https://www.linkedin.com/company/constant-contact,Technology,"Constant Contact, an Endurance International Group company and a leader in email marketing since 1995, provides hundreds of thousands of small businesses around the world with the online marketing tools, resources, and personalized coaching they need t...",Large,Enterprise,False,1601 Trapelo Rd,Waltham,MA,02451,United States,America/New_York,2019-04-05,1995
1784688208,Unknown,unknown82@invalid.com,,gonzales.ca.us,ci.gonzales.ca.us,,Other,,Small,,False,,,CA,,United States,,,1995
1781490768,M Gagliano,datacenterknowledge@enews.datacenterknowledge.com,15133221738,Data Center Knowledge,enews.datacenterknowledge.com,https://www.linkedin.com/company/data-center-knowledge,Technology,"Data Center Knowledge provides online daily news and analysis about the data center industry for business, information technology, operations, and facilities executives who build and manage data centers for companies. It offers daily news coverage of data centers, web hosting, cloud computing, hardware, software, and services. The company also provides daily e-mail updates or RSS feed subscribing services. In addition, it offers advertising solutions, which include banner ads on the website for data center decision makers, sponsorship of the daily newsletter, lead generation programs, and custom marketing solutions. Data Center Knowledge covers areas such as news archives, company news, videos, thought leadership, and resources and continuing education in the United States, the Asia-Pacific, and Europe. The company was founded in 2005 and is based in Lawrenceville, New Jersey. As of May 4, 2012, Data Center Knowledge, LLC operates as a subsidiary of iNET Interactive, LLC.",Large,Micro,False,9100 West Chester Towne Centre Road Suite 200,West Chester,OH,45069,United States,America/New_York,2019-04-02,2005
1776380381,John Dicconson,jdicconson@gmail.com,8312367207,Tech Care Now,techcarenow.com,https://www.linkedin.com/company/tech-care-now,Technology,"TCN Tech Care Now develops, markets, sells and distributes custom technical support and training services for businesses and consumers. Tech Care Now, Inc. develops, markets, sells and distributes customized technical support and training services for ...",Large,Small,False,680 Lighthouse Avenue,Pacific Grove,CA,93950,United States,America/Los_Angeles,2019-04-01,2010
1776297642,Jeff Dion ,jonny@wefunder.com,18885460325,Wefunder Inc,wefunder.com,https://www.linkedin.com/company/wefunder,Finance and Legal,"Wefunder is a crowd investing platform for startups. We help seed investors purchase stock for as little as $100 in the most promising new businesses around the country. On the other side, we help founders raise funds from their most passionate users w...",Large,Medium,False,1 Broadway,Cambridge,MA,02142,United States,America/New_York,2019-04-01,2012
1770857711,Unknown,unknown83@invalid.com,18009410550,Copper CRM Inc,copper.com,https://www.linkedin.com/company/copper-inc,Technology,"Copper is a CRM software solutions company that helps businesses build stronger customer relationships. With over 30,000+ companies using Copper, it is the only Google recommended CRM that focuses on building better relationships to drive lasting reven...",Large,Medium,False,301 Howard Street,San Francisco,CA,94105,United States,America/Los_Angeles,,2012
1762248476,Nimble,service@nimble.com,18552364625,Nimble Inc,nimble.com,https://www.linkedin.com/company/nimblecrm,Technology,"Nimble is a CRM software that helps small businesses build better relationships in a noisy, multi-channel world. It provides a smart and easy way to track, engage, and nurture contacts, bringing together contacts, calendar, communications, and collabor...",Large,Medium,False,2043 Colorado Ave,Santa Monica,CA,90404,United States,America/Los_Angeles,2019-03-25,2009
1760974731,Paul Powers,paul@powersassociates.us,,Powers Associates,powersassociates.us,https://www.linkedin.com/company/powers-associates,Finance and Legal,"Powers Associates is a consulting firm in Monterey, CA that provides financial services to different businesses. Our team has extensive experience in providing strategic advisory, so you can trust that we will give you solutions to achieve your busines...",Small,Micro,False,24600 Silver Cloud Court,Monterey,CA,93940,United States,America/Los_Angeles,2020-03-30,2001
1760830043,Philip Taluban ,troy@oceanmist.com,,Ocean Mist Farms,oceanmist.com,https://www.linkedin.com/company/oceanmistfarms,Consumer Goods and Retail,"Ocean Mist Farms is a fourth generation family-owned business and the largest grower of fresh artichokes in North America. They are committed to delivering the highest standards in the industry for food safety, product quality, customer service, innova...",Large,Large,False,10855 Ocean Mist Parkway,Castroville,CA,95012,United States,America/Los_Angeles,2020-03-30,1924
1759601437,Ann Elise Emerson ,demerson@lightandmotion.com,8316451525,Light & Motion,lightandmotion.com,https://www.linkedin.com/company/light-&-motion,Other,"Light & Motion is a company that designs, manufactures, and sells consumer products using cutting edge technology and innovative design. They are committed to building products with integrity and attention to quality. Their LED lights are powerful, lig...",Medium,Medium,False,711 Neeson Road,Marina,CA,93933,United States,America/Los_Angeles,2020-03-30,1989
1759195038,Diane Scalisi ,angie.martinez@driscolls.com,18317682987,Driscoll's,driscolls.com,https://www.linkedin.com/company/driscoll's,Consumer Goods and Retail,"Driscoll's is the global leader for fresh strawberries, blueberries, raspberries and blackberries. With more than 100 years of farming heritage.",Large,Enterprise,False,345 Westridge Dr,Watsonville,CA,95076,United States,America/Los_Angeles,2020-03-30,1904
1759189736,Daniella Russo,drusso@thinkbeyondplastic.com,,Think Beyond Plastic,thinkbeyondplastic.com,https://www.linkedin.com/company/think-beyond-plastic,Other,"Think Beyond Plastic is a global multi-disciplinary effort to accelerate the commercialization of research and innovation addressing plastic pollution. The company operates an Innovation Center that brings together industry, innovators, and investors t...",Medium,Micro,False,27875 Berwick Drive,Carmel-by-the-Sea,CA,93923,United States,America/Los_Angeles,2020-03-30,2012
1759158990,Joel Gambord,jg@jg13.com,,Joel13.com,joel13.com,,Other,,Small,,False,,,CA,,United States,,,2012
1758591594,Craig Vachon,craig.vachon@gmail.com,14085059959,AnchorFree Inc,anchorfree.com,https://www.linkedin.com/company/anchorfree,Technology,"AnchorFree is a company that provides online security, privacy, and access through its Hotspot Shield app, which secures internet communication and user identity while providing access to internet content.",Large,Medium,False,1800 Seaport Boulevard,Menlo Park,CA,94025,United States,America/Los_Angeles,2019-03-23,2005
1758486129,Brad Van Dam,bvandam@americancastingco.com,18316344700,Marich Confectionery Company,marich.com,https://www.linkedin.com/company/marich-confectionery,Other,"MARICH® Confectionery is a second generation candy making family that specializes in pancrafted chocolates. They offer a line of delicious snackable, shareable, and giftable chocolates made from premium ingredients. Their chocolates combine modern tast...",Large,Medium,False,2101 Bert Dr,Hollister,CA,95023,United States,America/Los_Angeles,2020-03-30,1983
1756441307,Jeffrey Sachse,sachsej@uwosh.edu,19204241234,University of Wisconsin Oshkosh,uwosh.edu,https://www.linkedin.com/school/university-of-wisconsin-oshkosh,Education,"At the University of Wisconsin Oshkosh, students are at the heart of all we do. We provide high quality, affordable education and are committed to providing students with a broad knowledge base and transferable skills. Our programs focus on developing ...",Large,Enterprise,False,800 Algoma Boulevard,Oshkosh,WI,54901,United States,America/Chicago,2019-03-21,1871
1756347057,Julius Robinson ,woodrow.kelley@unionbank.com,14157652414,"MUFG Bank, Ltd. Primary NY Branch",unionbank.com,https://www.linkedin.com/company/union-bank,Other,"Union Bank, now officially part of U.S. Bancorp, is a full service financial institution providing a wide array of personal banking and business services designed to meet the needs of our clients.",Large,Corporate,False,800 Nicollet Mall,San Francisco,CA,90051,United States,America/Los_Angeles,2019-03-21,1864
1756260222,Future Edtech,futureedtech.sogftoihouahxqbgerxi@mail2.knect365.com,,Knect365,mail2.knect365.com,https://www.linkedin.com/company/knect365,Other,Delivering knowledge and commercial relationships for business communities,Small,Large,False,2032 Corte Del Nogal,Carlsbad,CA,92011,United States,America/Los_Angeles,2019-03-21,1864
1756215457,Deirdre Smallwood ,l.lentz@bofa.com,17043868486,Bank of America Corporation,bankofamerica.com,https://www.linkedin.com/company/bank-of-america,Other,"Bank of America offers banking, investing, and other financial and risk management services to individuals, SMBs and large corporations.",Large,Corporate,True,100 North Tryon Street,Charlotte,NC,28202,United States,America/New_York,2019-03-21,1998
1752589833,Yvette Archuleta ,sgreen@csufresno.edu,5592784240,Fresno State,csufresno.edu,https://www.linkedin.com/school/california-state-university-fresno,Education,"California State University, Fresno is a public university that offers undergraduate, post baccalaureate, and doctoral degree programs. The university is located in Fresno, California, and is one of the 23 campuses of the California State University sy...",Large,Enterprise,False,5241 S Maple Ave #,Fresno,CA,93740,United States,America/Los_Angeles,2019-03-20,1911
1749722090,Ray Corpuz ,estefaniav@ci.salinas.ca.us,,salinas.ca.us,ci.salinas.ca.us,,Other,,Small,,False,,,CA,,United States,,2020-01-10,1911
1748996178,Ande Flower ,caraker@monterey.org,8316463799,City of Monterey,monterey.org,https://www.linkedin.com/company/cityofmonterey,Public and Government Services,"The City of Monterey is a government administration that provides services to a population of over 70,000. It is home to famous landmarks such as Cannery Row, Old Fisherman's Wharf, and the Naval Postgraduate School. The city is committed to preserving...",Medium,Large,False,580 Pacific Street,Monterey,CA,93940,United States,America/Los_Angeles,2019-03-19,1997
1747179471,Ernest Posey,eposey@poseyfoundation.org,,Posey Family Foundation,poseyfoundation.org,,Other,"The Posey Family Foundation is a non-profit organization dedicated to improving the lives of children and families in need. Through various programs and initiatives, the foundation provides support and resources in the areas of education, healthcare, a...",Small,,False,,,CA,,United States,,2020-03-30,1997
1746001312,Bond ,jfinkle@iedconline.org,2022237800,IEDC,iedconline.org,https://www.linkedin.com/company/international-economic-development-council,Other,"The International Economic Development Council (IEDC) is a non-profit, non-partisan membership organization serving economic developers. With more than 4,700 members, IEDC is the largest organization of its kind. Economic developers promote economic we...",Large,Small,False,1275 K Street Northwest,Washington,DC,20005,United States,America/New_York,2019-03-18,2001
1743932554,Pipedrive Authentication Service,auth@pipedrive.com,16502550037,Pipedrive,pipedrive.com,https://www.linkedin.com/company/pipedrive,Technology,"Pipedrive is a sales CRM and pipeline management software. It is the #1 user-rated CRM tool that helps businesses get more qualified leads and grow their sales. Pipedrive is designed by salespeople, for salespeople, and focuses on organizing and managi...",Large,Large,False,460 Park Avenue South,New York,NY,10016,United States,America/New_York,2019-03-16,2010
1743110025,Francisco Ramos,flramos@silvestrivineyards.com,18316250111,Silvestri Vineyards,silvestrivineyards.com,https://www.linkedin.com/company/silvestri-vineyards,Consumer Goods and Retail,"Silvestri Vineyards is a family-owned estate winery and tasting room located in Carmel Valley, California. They specialize in producing estate-grown and produced wines, including Chardonnay, Pinot Noir, Syrah, Pinot Gris, Pinot Blanc, Rose, and Barbera...",Medium,Micro,False,7TH AVE 2 NE OF DOLORES ST,Carmel-by-the-Sea,CA,93923,United States,America/Los_Angeles,2019-03-15,1999
1741050026,Unknown,unknown84@invalid.com,12624721449,U.S. Assn for Small Business & Entrepreneurship,usasbe.org,https://www.linkedin.com/company/united-states-association-for-small-business-and-entrepreneurship,Education,"The United States Association for Small Business and Entrepreneurship (USASBE) is the largest independent, professional, academic organization in the world dedicated to advancing the discipline of entrepreneurship. With nearly 1000 members from univers...",Medium,Micro,False,1206 West Highland Street,Whitewater,WI,53190,United States,America/Chicago,2022-05-12,1982
1734079207,Doug Yount,doug.yount@sheahomes.com,9256849632,Shea Homes,sheahomes.com,https://www.linkedin.com/company/shea-homes,Industrial and Manufacturing,"Building new homes in arizona, colorado, california, florida, nevada, washington, north carolina and south carolina. Information for buying and building your new Shea home with detailed information on Shea communities, shea mortgages, home owner services, contacts and community registration.",Large,Large,False,8800 North Gainey Center Drive,Scottsdale,AZ,85258,United States,America/Phoenix,2020-03-30,1881
1728123902,Julie Herd ,gdyoutsey@ucanr.edu,15109870230,University of California,ucop.edu,https://www.linkedin.com/company/ucop,Education,"The University of California is the world’s leading public research university system. With 10 campuses, 5 medical centers, 3 national labs and a network of agricultural and natural research centers, the UC system includes more than 257,000 students an...",Large,Enterprise,False,1111 Franklin Street,Oakland,CA,94607,United States,America/Los_Angeles,2022-11-29,1868
1711158579,Wai Fong,yzfong@usc.edu,2137402311,University of Southern California,wesrac.usc.edu,https://www.linkedin.com/company/university-of-southern-california,Education,"The University of Southern California is an American private research university in Los Angeles, California.",Large,Enterprise,False,UNIVERSITY PARK,Los Angeles,CA,90033,United States,America/Los_Angeles,2021-01-31,1880
1711157460,Rodney Krebs,rkrebs@ccim.net,7172939252,CCIM Institute,ccim.net,https://www.linkedin.com/school/ccim-institute,Real Estate and Development,CCIM Institute is an organization that trains and certifies commercial real estate professionals. They are recognized experts in the disciplines of commercial and investment real estate.,Large,Medium,False,430 North Michigan Avenue,Chicago,IL,60611,United States,America/Chicago,2019-03-07,1967
1711140288,Ryan Sharp ,agtinajero@ucdavis.edu,5307522804,UC Davis,ucdavis.edu,https://www.linkedin.com/company/ucdavishealth,Education,"UC Davis is a top public university located in Northern California. With a campus of 33,300 students and an annual research budget of nearly $750 million, UC Davis is known for its teaching, research, and public service. The university is proud of its ...",Large,Enterprise,False,1 Shields Avenue,Davis,CA,95616,United States,America/Los_Angeles,2019-03-07,1908
1704874192,Seth Kinkade,seth@radiclesnacks.com,8319179525,Radiclesnacks,radiclesnacks.com,https://www.linkedin.com/company/radicle-snacks,Consumer Goods and Retail,"Radicle Snacks is a company that sells organic dried fruit and fruit jerky through sustainable organic agriculture practices. Our goal is to leave the earth better than we found it. We offer a range of products that are vegan, kosher, gluten-free, and ...",Medium,Micro,False,56 5th Avenue,San Francisco,CA,94105,United States,America/Los_Angeles,2020-03-30,2015
1704866612,Devin Carlson,devin@archercomponents.com,8313137341,Archer Components,archercomponents.com,https://www.linkedin.com/company/archer-components,Industrial and Manufacturing,Archer Components is a product development company with a focus on bicycle drivetrain. They innovate in the outdoor space to enhance the user experience by taking away distractions. They produce in-house designs for retail and support their strategic p...,Medium,Micro,False,142 Reed Way,Santa Cruz,CA,95060,United States,America/Los_Angeles,2020-03-30,2016
1704687134,Marco Rolandi ,xiaolin@cruzfoam.com,9259892695,Cruz Foam,cruzfoam.com,https://www.linkedin.com/company/cruz-foam,Industrial and Manufacturing,"Cruz Foam is a circular materials company offering certified compostable, protective packaging foam and other sustainable packaging solutions. Cruz Foam is a bio material technology company that produces certified compostable, protective packaging foam...",Medium,Small,False,1156 High St,Santa Cruz,CA,95064,United States,America/Los_Angeles,2020-03-30,2017
1703036334,Jill Adachi ,ltehovnik@audiblerx.org,18312177919,AudibleRx,audiblerx.org,https://www.linkedin.com/company/audiblerx,Other,Consumer Medication Information in audible format as an Accessible Option to the paper leaflets you receive with your prescription.,Medium,Micro,False,961 BROMER ST,Santa Cruz,CA,95062,United States,America/Los_Angeles,2020-03-30,2016
1700475834,Steve Wotherspoon ,jennifer.kuyper@pinnacle.bank,18884857050,Pinnacle Bank,pinnacle.bank,https://www.linkedin.com/company/pinnaclebank,Other,"Pinnacle Bank is a trusted bank of choice for businesses throughout Santa Clara, San Benito, and Monterey Counties. They offer a range of banking services including business banking, SBA lending, commercial lending, community banking, equipment finance...",Large,Medium,False,7597 Monterey Road,Gilroy,CA,93901,United States,America/Los_Angeles,2019-01-04,2006
1666631361,Laurel OHalloran ,citymanager@cityofpacificgrove.org,8316485716,City of Pacific Grove,cityofpacificgrove.org,https://www.linkedin.com/company/city-of-pacific-grove,Education,"Pacific Grove is a coastal city in Monterey County, California in the United States. The city is known for its beautiful Victorian era houses, bed and breakfast inns, and attractions such as the Point Pinos Lighthouse, Pacific Grove Museum of Natural H...",Large,Medium,False,300 Forest Avenue,Pacific Grove,CA,93950,United States,America/Los_Angeles,2020-03-30,1875
1665322317,Cesario Ruiz ,cherrera@elpajarocdc.org,8317221224,El Pajaro Community Development,elpajarocdc.org,https://www.linkedin.com/company/el-pajaro-community-development-corp,Non-Profit,"El Pajaro Community Development is a non-profit organization dedicated to promoting economic development and improving the quality of life for individuals and families in the Pajaro Valley region of California. Through various programs and services, El...",Medium,Micro,False,23 E Beach St,Watsonville,CA,95076,United States,America/Los_Angeles,2020-02-03,1979
1553447883,Sam Burkhardt,sam@burkhardtconstruction.net,18312127019,Burkhardt Construction,burkhardtconstruction.net,,Industrial and Manufacturing,"Burkhardt Construction is a Licensed General, Electrical, and Plumbing Contractor serving the greater Santa Cruz area. We provide services in the communities of Santa Cruz, Watsonville, Aptos, Soquel, Capitola, Freedom and Scotts Valley. We have been providing quality carpentry, electrical and plumbing work, kitchen and bathroom remodeling, drywall and general home repairs and handyman services of all kinds since 1994. Burkhardt Construction is a small company and we do nearly all of the work ourselves. We take pride in always doing the best work we can at very reasonable rates. We are honest and conscientious, take pride in our work and never try to sell you work or materials that you don't need. When options are available, we explain them to you and tell you the advantages or disadvantages of each, give you our opinions as to which way we think you should go and explain the differences in price. Create a more modern and energy efficient home with Burkhardt Construction.",Small,,False,120 Seaview Ave.,Santa Cruz,CA,95062,United States,America/Los_Angeles,2020-03-30,1982
1457446312,Thomas R Harris,harris@unr.edu,7753487225,"University of Nevada, Reno",unr.edu,https://www.linkedin.com/school/university-of-nevada-reno,Education,"The University of Nevada, Reno is Nevada's land grant institution that offers academic programs at the undergraduate and graduate levels. It excels in teaching, research, and outreach and is known for its large study abroad program and medical school. ...",Large,Enterprise,False,1664 North Virginia Street,Reno,NV,89557,United States,America/Los_Angeles,2019-02-22,1874
1454283730,Mbep Action Center ,dsilva@mbep.biz,18319152806,Monterey Bay Economic Partnership,mbep.biz,https://www.linkedin.com/company/monterey-bay-economic-partnership,Other,"Monterey Bay Economic Partnership (MBEP) is a regional nonprofit, membership organization consisting of public, private and civic entities located throughout the counties of Monterey, San Benito and Santa Cruz. Founded in 2015, our mission is to improv...",Large,Micro,False,3180 Imjin Road,Marina,CA,93933,United States,America/Los_Angeles,2019-10-15,2015
1422571724,Michael Lund ,lou@startupsandbox.org,,Startup Sandbox,startupsandbox.org,https://www.linkedin.com/company/startup-sandbox,Education,"Startup Sandbox is a startup incubator in Santa Cruz that helps bioscience and technology entrepreneurs launch their companies and productize their research. The company provides entrepreneurs with business training, access to academic excellence, and ...",Medium,Micro,False,250 Natural Bridges Drive,Santa Cruz,CA,95060,United States,America/Los_Angeles,2019-02-20,2017
